,id,host_id,host_listings_count,accommodates,bathrooms,bedrooms,beds,price,guests_included,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
7762,8592757,13156228,1.0,3,1.0,1.0,1.0,200.0,1,1,1125,13,97.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.35
7763,25396834,17507617,1.0,2,1.0,1.0,1.0,60.0,1,2,20,20,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,4.96
7764,25377300,180368029,1.0,2,1.0,0.0,1.0,250.0,1,1,181,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.68
7765,7149710,37442404,1.0,1,1.0,1.0,1.0,38.0,1,1,1125,0,,,,,,,,1,
7766,9136175,47581684,1.0,3,1.0,2.0,3.0,150.0,2,2,1125,1,40.0,4.0,4.0,8.0,2.0,8.0,2.0,1,0.03
7767,4075541,7050943,1.0,4,1.0,1.0,1.0,125.0,1,2,1125,59,95.0,10.0,9.0,10.0,10.0,9.0,10.0,1,1.23
7768,26210593,178543960,10.0,4,1.0,1.0,4.0,35.0,1,30,1125,0,,,,,,,,10,
7769,15888448,5151544,2.0,3,1.0,1.0,1.0,63.0,2,2,14,39,82.0,8.0,8.0,10.0,10.0,9.0,9.0,1,1.67
7770,18636030,87680800,1.0,1,1.0,1.0,1.0,50.0,1,1,1125,0,,,,,,,,1,
7771,25782114,13413867,2.0,1,1.0,1.0,1.0,69.0,1,7,16,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.48
7772,9746604,50279938,1.0,6,1.0,2.0,3.0,190.0,3,2,1125,90,80.0,9.0,8.0,9.0,9.0,8.0,8.0,1,2.58
7773,3563271,6911276,1.0,4,1.5,1.0,2.0,99.0,4,1,1125,68,94.0,9.0,9.0,10.0,10.0,9.0,9.0,1,1.32
7774,8456857,44514924,1.0,3,1.0,1.0,1.0,180.0,2,5,1125,8,94.0,9.0,9.0,9.0,9.0,10.0,9.0,1,0.21
7775,11840057,51447330,1.0,2,1.0,1.0,1.0,114.0,1,1,1125,0,,,,,,,,1,
7776,10726217,42197214,1.0,2,1.0,1.0,1.0,160.0,2,5,1124,14,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.48
7777,16050862,17995733,1.0,2,2.0,3.0,1.0,75.0,1,10,21,0,,,,,,,,1,
7778,23463017,9241743,1.0,1,1.0,1.0,1.0,80.0,1,4,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.13
7779,32037,116599,3.0,3,1.5,1.0,2.0,135.0,2,4,730,76,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.76
7780,23281484,173325979,3.0,2,1.0,1.0,1.0,60.0,1,2,6,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.12
7781,20135625,128000816,1.0,4,1.0,1.0,4.0,110.0,2,1,5,21,93.0,9.0,9.0,10.0,9.0,9.0,9.0,1,1.4
7782,9842492,50681342,1.0,4,1.0,1.0,3.0,290.0,1,2,1125,45,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.41
7783,24075850,4227606,2.0,2,1.0,1.0,2.0,100.0,2,3,1125,8,95.0,10.0,9.0,10.0,10.0,10.0,10.0,2,1.21
7784,21783298,11387702,1.0,1,1.0,0.0,1.0,145.0,1,7,33,0,,,,,,,,1,
7785,25484398,8063576,1.0,2,1.0,1.0,1.0,85.0,1,7,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.54
7786,13170049,7141050,2.0,2,2.0,1.0,1.0,80.0,2,3,30,12,97.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.44
7787,19387453,104955812,0.0,1,1.0,1.0,1.0,150.0,1,5,1125,0,,,,,,,,1,
7788,23062475,8108429,1.0,2,1.0,0.0,1.0,99.0,1,1,1125,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.81
7789,24634657,38874050,5.0,2,1.0,1.0,2.0,45.0,2,2,30,26,92.0,10.0,9.0,10.0,10.0,10.0,10.0,5,4.31
7790,11610515,19479273,1.0,1,2.0,1.0,1.0,45.0,1,1,1125,0,,,,,,,,1,
7791,23290339,173325979,3.0,2,1.0,1.0,1.0,60.0,1,2,6,0,,,,,,,,3,
7792,11244568,51501835,85.0,3,1.0,1.0,1.0,145.0,1,30,365,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,85,0.06
7793,9967579,51221173,1.0,3,1.0,1.0,1.0,150.0,1,3,21,21,91.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0.61
7794,9117976,41510712,1.0,1,1.0,1.0,1.0,36.0,1,1,1125,1,80.0,10.0,8.0,10.0,8.0,8.0,10.0,1,0.03
7795,10847901,38116129,1.0,2,1.0,1.0,1.0,70.0,1,2,1125,34,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.25
7796,3131982,15904341,1.0,2,1.0,1.0,1.0,65.0,2,5,20,6,93.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0.17
7797,24693488,186620707,2.0,1,1.0,1.0,2.0,40.0,1,1,3,26,98.0,10.0,9.0,10.0,10.0,10.0,10.0,2,4.13
7798,22373836,45604877,4.0,2,1.0,1.0,1.0,50.0,1,1,1125,27,96.0,10.0,9.0,10.0,10.0,10.0,10.0,2,4.55
7799,27956837,25016612,1.0,2,1.0,1.0,1.0,99.0,1,3,1125,9,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,6.28
7800,24158816,128610997,2.0,2,1.0,1.0,1.0,264.0,2,14,28,9,96.0,10.0,10.0,10.0,10.0,10.0,9.0,2,1.48
7801,20760892,26592858,31.0,1,2.0,1.0,1.0,80.0,1,30,1125,0,,,,,,,,26,
7802,590903,1345769,1.0,2,1.0,1.0,1.0,79.0,1,3,90,40,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.59
7803,17891040,55981584,2.0,1,1.0,1.0,0.0,29.0,1,1,1125,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.15
7804,13697587,75425017,2.0,3,1.0,1.0,1.0,100.0,2,1,29,109,91.0,9.0,10.0,9.0,9.0,10.0,9.0,2,3.81
7805,4791964,1725974,1.0,2,,1.0,,100.0,1,1,1125,0,,,,,,,,1,
7806,17669561,57862648,1.0,1,1.0,1.0,1.0,60.0,1,1,5,0,,,,,,,,1,
7807,29419212,220708132,1.0,8,2.0,3.0,5.0,750.0,8,1,1125,0,,,,,,,,1,
7808,15025988,94864882,1.0,2,2.0,1.0,1.0,60.0,1,1,1125,1,60.0,8.0,4.0,10.0,10.0,8.0,8.0,1,0.04
7809,12653801,68737709,1.0,1,1.0,1.0,2.0,70.0,1,1,1125,0,,,,,,,,1,
7810,23709995,153390633,1.0,3,1.0,1.0,1.0,80.0,2,1,1125,37,86.0,10.0,8.0,9.0,10.0,9.0,9.0,1,4.72
7811,1717058,9053036,1.0,2,1.0,1.0,1.0,185.0,1,3,1125,54,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.0
7812,4462008,16286162,3.0,2,1.0,1.0,2.0,43.0,1,2,31,92,91.0,9.0,9.0,10.0,10.0,9.0,9.0,3,2.02
7813,1891017,9794342,1.0,2,1.0,0.0,1.0,200.0,1,3,21,35,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.63
7814,22698756,13203970,9.0,3,1.0,1.0,1.0,97.0,2,2,1125,23,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.37
7815,23199088,17562089,1.0,1,1.0,1.0,1.0,45.0,1,10,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.24
7816,29001484,213208277,6.0,2,1.0,1.0,2.0,35.0,1,12,360,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,1.0
7817,197753,964482,1.0,3,1.0,1.0,1.0,75.0,2,2,20,268,94.0,10.0,9.0,10.0,10.0,9.0,10.0,1,3.97
7818,29653774,204852306,16.0,4,1.0,1.0,4.0,75.0,3,30,1125,0,,,,,,,,16,
7819,8055508,40176101,7.0,2,2.0,1.0,1.0,69.0,1,1,30,239,96.0,10.0,9.0,10.0,10.0,9.0,10.0,7,6.21
7820,721719,3726131,2.0,2,1.0,1.0,1.0,150.0,2,5,730,17,98.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.3
7821,20174127,2778578,1.0,4,1.0,1.0,3.0,154.0,4,4,30,5,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.35
7822,16438800,73986395,1.0,3,1.0,0.0,1.0,85.0,2,1,1125,2,90.0,10.0,10.0,10.0,10.0,8.0,9.0,1,0.09
7823,152071,731855,1.0,2,1.0,1.0,1.0,150.0,2,2,15,0,,,,,,,,1,
7824,26338296,198088150,1.0,1,1.0,0.0,1.0,149.0,2,2,50,18,89.0,8.0,9.0,9.0,9.0,9.0,9.0,1,4.12
7825,24380053,122921413,4.0,2,2.0,1.0,1.0,45.0,1,1,1125,0,,,,,,,,4,
7826,16670882,12096316,1.0,2,1.0,1.0,1.0,175.0,1,7,30,4,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0.18
7827,22361100,30368670,2.0,7,1.0,3.0,4.0,275.0,1,180,1125,5,84.0,8.0,8.0,8.0,8.0,9.0,8.0,2,0.47
7828,15543090,99392252,4.0,2,1.0,1.0,1.0,61.0,2,1,1124,159,93.0,10.0,9.0,10.0,10.0,9.0,9.0,4,6.39
7829,28493345,72774876,3.0,1,1.0,1.0,1.0,125.0,1,14,60,0,,,,,,,,3,
7830,15495132,9293730,12.0,6,1.0,2.0,3.0,135.0,4,30,1125,8,93.0,9.0,9.0,9.0,10.0,8.0,8.0,12,0.34
7831,8431626,44398705,2.0,1,1.0,1.0,1.0,52.0,1,4,1125,0,,,,,,,,2,
7832,20946693,143041708,1.0,1,1.0,1.0,1.0,70.0,1,4,6,0,,,,,,,,1,
7833,6452279,15723694,1.0,1,1.0,1.0,1.0,110.0,1,1,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.02
7834,15751765,101814339,1.0,2,1.0,0.0,1.0,261.0,2,2,1125,72,96.0,10.0,10.0,10.0,9.0,10.0,9.0,1,2.96
7835,20358562,26326392,4.0,1,1.0,1.0,1.0,62.0,1,1,214,23,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4,1.61
7836,16404945,107475541,1.0,5,2.0,3.0,4.0,600.0,1,3,1125,8,88.0,9.0,9.0,10.0,9.0,10.0,8.0,1,0.39
7837,8899565,46552045,2.0,2,1.0,1.0,1.0,120.0,2,2,1125,40,95.0,10.0,10.0,10.0,10.0,10.0,10.0,2,1.08
7838,756928,1358245,1.0,2,1.0,1.0,1.0,100.0,1,5,15,27,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.37
7839,19454018,9820002,1.0,4,1.0,1.0,1.0,239.0,2,2,14,5,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.34
7840,21811365,107455086,3.0,3,1.0,1.0,2.0,45.0,1,1,12,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,3,0.1
7841,29511409,52593631,1.0,6,1.0,2.0,4.0,199.0,1,12,1125,0,,,,,,,,1,
7842,17240729,40511252,3.0,1,1.5,1.0,1.0,55.0,1,30,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.13
7843,20815854,27102679,1.0,2,1.0,1.0,1.0,100.0,2,1,30,4,100.0,9.0,8.0,8.0,8.0,9.0,9.0,1,0.29
7844,27459661,206926246,1.0,2,1.0,1.0,1.0,50.0,1,3,21,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.73
7845,4658860,24109809,1.0,1,1.0,1.0,1.0,200.0,1,1,1125,0,,,,,,,,1,
7846,21529679,5540379,1.0,3,1.0,1.0,1.0,95.0,2,2,30,47,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.95
7847,22051913,161061302,1.0,2,1.0,1.0,2.0,150.0,1,1,20,22,96.0,9.0,10.0,10.0,10.0,10.0,9.0,1,2.01
7848,23034616,170927336,1.0,8,2.0,3.0,5.0,119.0,4,2,1124,14,93.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.54
7849,3725902,4830699,1.0,4,1.0,2.0,2.0,162.0,2,1,1125,9,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.3
7850,17716140,120761466,1.0,2,1.0,1.0,1.0,100.0,1,2,30,33,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.72
7851,823618,4324286,3.0,2,1.0,1.0,1.0,75.0,1,4,180,36,94.0,9.0,9.0,10.0,9.0,9.0,9.0,3,0.51
7852,28389771,188498431,9.0,2,1.0,1.0,1.0,55.0,2,2,1125,6,97.0,10.0,10.0,10.0,10.0,9.0,10.0,8,3.91
7853,11992103,15200361,2.0,6,1.0,0.0,3.0,95.0,2,2,1125,41,94.0,9.0,9.0,10.0,10.0,10.0,9.0,2,1.34
7854,4635425,23876129,1.0,3,1.0,0.0,2.0,175.0,1,4,30,58,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1.24
7855,22587295,21784449,1.0,4,1.0,2.0,2.0,175.0,1,3,28,24,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.01
7856,29611459,209253849,4.0,5,1.0,2.0,2.0,160.0,2,1,1125,0,,,,,,,,2,
7857,689329,2446219,2.0,1,1.0,1.0,1.0,62.0,1,1,365,268,98.0,10.0,10.0,10.0,10.0,9.0,10.0,2,3.98
7858,17450196,4378763,3.0,2,1.0,1.0,1.0,90.0,3,2,1125,42,84.0,9.0,9.0,10.0,10.0,9.0,9.0,3,2.14
7859,22020035,50666390,1.0,4,1.0,2.0,3.0,189.0,4,2,1125,46,92.0,9.0,10.0,9.0,9.0,10.0,9.0,1,4.19
7860,8907362,46537493,1.0,2,2.0,1.0,1.0,90.0,2,3,1125,0,,,,,,,,1,
7861,22390736,163749958,2.0,2,2.0,1.0,2.0,39.0,1,1,1125,0,,,,,,,,1,
7862,24825053,187671321,1.0,2,1.0,1.0,1.0,150.0,2,2,1125,15,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1,2.51
7863,9434105,26299995,1.0,2,1.0,1.0,1.0,55.0,1,3,365,104,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,2.94
7864,22087751,85539820,2.0,6,1.0,2.0,3.0,150.0,2,5,1124,33,87.0,9.0,8.0,9.0,9.0,9.0,9.0,1,3.01
7865,18715653,4024013,2.0,2,1.0,1.0,1.0,66.0,1,2,1125,13,94.0,10.0,9.0,10.0,10.0,10.0,9.0,2,0.8
7866,20001006,141937671,1.0,1,1.0,1.0,1.0,60.0,1,2,1125,30,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.96
7867,18958323,21190402,1.0,2,1.0,1.0,1.0,85.0,1,1,1125,0,,,,,,,,1,
7868,9855273,30283594,808.0,3,1.0,1.0,2.0,279.0,1,30,1125,0,,,,,,,,132,
7869,3970626,149009,3.0,2,1.0,1.0,1.0,80.0,1,2,360,43,95.0,10.0,10.0,10.0,10.0,9.0,10.0,3,0.85
7870,24305252,106460468,4.0,2,1.0,1.0,1.0,65.0,1,3,30,25,94.0,10.0,9.0,10.0,10.0,8.0,9.0,4,3.91
7871,14026862,55703198,1.0,4,2.0,1.0,2.0,100.0,1,4,30,0,,,,,,,,1,
7872,17960970,122364286,1.0,4,2.5,2.0,3.0,325.0,1,2,1125,0,,,,,,,,1,
7873,6326410,32922532,1.0,2,1.0,1.0,1.0,150.0,1,3,1125,93,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.25
7874,14983402,79373189,4.0,2,1.0,1.0,1.0,40.0,1,1,1125,91,94.0,9.0,9.0,10.0,10.0,9.0,9.0,3,3.59
7875,4994264,41398078,1.0,1,1.0,1.0,1.0,125.0,1,3,1125,0,,,,,,,,1,
7876,22338850,154258141,12.0,2,4.0,1.0,1.0,45.0,1,3,1125,4,70.0,7.0,6.0,8.0,8.0,9.0,8.0,9,1.43
7877,19280591,2474293,1.0,3,1.0,2.0,2.0,210.0,2,6,46,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.98
7878,25865617,19597149,1.0,2,1.0,1.0,1.0,260.0,1,3,10,12,88.0,10.0,10.0,9.0,9.0,10.0,9.0,1,3.19
7879,4688209,15198359,2.0,1,1.0,1.0,1.0,80.0,1,10,90,6,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.13
7880,16429097,11429272,1.0,2,1.0,1.0,1.0,116.0,1,1,7,55,92.0,9.0,9.0,10.0,9.0,10.0,9.0,1,2.63
7881,12000030,42047615,10.0,4,1.0,1.0,2.0,199.0,1,30,180,1,80.0,10.0,10.0,10.0,10.0,10.0,6.0,2,0.04
7882,206316,1014639,1.0,2,1.0,0.0,2.0,157.0,1,2,730,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.29
7883,16565435,3291579,1.0,3,1.0,1.0,1.0,65.0,2,2,1125,22,91.0,10.0,8.0,10.0,10.0,9.0,9.0,1,1.25
7884,29487461,211939323,1.0,4,1.0,1.0,1.0,59.0,1,1,31,2,100.0,9.0,9.0,10.0,10.0,10.0,9.0,1,2.0
7885,10390902,53495399,1.0,1,1.0,1.0,1.0,75.0,1,1,1125,1,,,,,,,,1,0.03
7886,1098863,2413714,2.0,2,1.0,1.0,1.0,125.0,2,2,45,99,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1.48
7887,16651519,3019912,1.0,4,1.0,1.0,2.0,160.0,1,90,300,32,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.49
7888,5358354,2119276,39.0,4,1.0,1.0,2.0,250.0,3,30,365,17,99.0,10.0,9.0,10.0,10.0,10.0,9.0,39,0.44
7889,27432584,51838759,2.0,1,1.0,1.0,1.0,75.0,1,1,7,9,90.0,10.0,8.0,10.0,10.0,10.0,9.0,2,2.93
7890,26246040,105447387,6.0,3,1.0,1.0,2.0,60.0,3,1,1125,5,96.0,10.0,10.0,10.0,9.0,10.0,10.0,6,2.24
7891,15857334,26556695,5.0,4,1.5,1.0,2.0,1020.0,1,1,1125,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.39
7892,15083823,7018895,2.0,2,1.0,1.0,1.0,95.0,2,2,1125,97,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.8
7893,16815519,10703290,4.0,3,1.0,1.0,1.0,130.0,2,7,30,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.29
7894,29463567,1005686,1.0,2,1.5,1.0,1.0,250.0,1,2,1125,0,,,,,,,,1,
7895,24287113,5258749,2.0,2,1.0,1.0,1.0,250.0,1,3,1125,5,92.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.82
7896,13605065,13894864,1.0,2,1.0,1.0,1.0,59.0,1,4,70,10,94.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0.35
7897,3412633,1964249,1.0,2,1.0,1.0,1.0,140.0,1,10,1124,40,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.76
7898,7908355,21657314,5.0,2,1.0,1.0,1.0,108.0,2,4,30,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0
7899,26834353,133425456,1.0,1,1.0,1.0,1.0,40.0,1,5,23,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.38
7900,28866436,164824074,25.0,3,1.0,0.0,2.0,260.0,1,3,1125,1,100.0,8.0,10.0,10.0,10.0,10.0,8.0,6,1.0
7901,23522565,66506938,1.0,3,1.0,1.0,2.0,250.0,2,2,1125,7,97.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0.93
7902,16019792,104188124,1.0,1,1.0,0.0,1.0,70.0,1,2,1125,40,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.69
7903,21262993,7245034,1.0,3,1.0,1.0,1.0,329.0,1,2,3,4,93.0,9.0,9.0,10.0,10.0,10.0,8.0,1,0.31
7904,2410200,11982812,1.0,2,1.0,1.0,1.0,89.0,1,1,1125,99,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1.78
7905,14632080,90839719,1.0,2,1.0,1.0,1.0,153.0,2,7,1125,80,94.0,10.0,9.0,9.0,10.0,10.0,9.0,1,3.11
7906,3793033,6736734,1.0,2,1.0,1.0,1.0,180.0,1,7,1125,9,88.0,8.0,6.0,10.0,10.0,10.0,8.0,1,0.18
7907,9860670,30283594,808.0,3,1.0,1.0,2.0,239.0,1,30,1125,0,,,,,,,,132,
7908,6974249,6623402,1.0,3,1.0,2.0,1.0,125.0,1,1,1125,6,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.16
7909,15872277,37712463,1.0,2,1.0,1.0,1.0,100.0,1,3,10,1,100.0,8.0,10.0,6.0,10.0,10.0,10.0,1,0.04
7910,20211212,92676764,2271.0,2,1.0,0.0,1.0,299.0,1,3,182,0,,,,,,,,12,
7911,28917384,216039700,2.0,2,1.0,1.0,0.0,56.0,1,1,1125,3,80.0,8.0,7.0,9.0,9.0,9.0,8.0,2,3.0
7912,57740,275459,1.0,2,1.0,1.0,1.0,259.0,1,60,365,3,93.0,8.0,9.0,10.0,10.0,10.0,9.0,1,0.03
7913,20467953,123688305,1.0,1,1.0,1.0,1.0,70.0,1,1,1124,10,95.0,10.0,10.0,9.0,10.0,10.0,10.0,1,1.15
7914,5180624,26794599,1.0,2,1.5,1.0,1.0,60.0,2,2,13,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0.03
7915,6812924,19109608,4.0,4,1.0,1.0,3.0,135.0,2,3,1120,196,95.0,10.0,10.0,10.0,10.0,10.0,10.0,2,4.77
7916,6428482,7831209,7.0,5,4.5,1.0,3.0,50.0,1,1,1125,90,78.0,8.0,7.0,9.0,9.0,8.0,8.0,6,2.17
7917,13515087,10743221,1.0,3,1.0,1.0,1.0,98.0,1,4,12,0,,,,,,,,1,
7918,24946637,188023318,15.0,3,1.0,1.0,2.0,95.0,2,1,28,7,91.0,9.0,9.0,10.0,10.0,10.0,9.0,4,1.25
7919,19085402,133281513,1.0,3,1.0,1.0,1.0,180.0,2,2,1125,14,97.0,10.0,10.0,9.0,9.0,10.0,10.0,1,0.86
7920,2698984,13811875,1.0,8,2.0,3.0,3.0,280.0,4,3,1125,7,97.0,9.0,10.0,10.0,10.0,10.0,9.0,1,0.19
7921,13632841,11686214,1.0,2,1.0,1.0,1.0,128.0,1,3,1125,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.11
7922,24036655,49219601,2.0,4,1.0,1.0,2.0,70.0,3,1,1125,2,80.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0.85
7923,16646872,107022433,3.0,6,1.0,2.0,3.0,169.0,4,2,1124,37,93.0,9.0,10.0,10.0,10.0,9.0,9.0,3,1.86
7924,27336802,205998016,1.0,2,1.0,1.0,1.0,53.0,1,2,1125,8,95.0,10.0,10.0,10.0,9.0,9.0,10.0,1,3.43
7925,21204708,23386210,1.0,2,1.0,0.0,1.0,142.0,1,10,12,20,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,1.56
7926,10589384,1558246,1.0,2,1.0,1.0,1.0,105.0,2,3,1125,0,,,,,,,,1,
7927,23661749,24595687,1.0,1,1.0,1.0,1.0,75.0,1,7,45,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.23
7928,16275635,102390821,1.0,4,1.0,1.0,2.0,215.0,1,4,30,5,92.0,8.0,7.0,10.0,10.0,10.0,10.0,1,0.22
7929,23483525,175311339,5.0,2,2.0,1.0,1.0,37.0,1,2,180,16,94.0,10.0,10.0,10.0,9.0,9.0,9.0,5,1.95
7930,19894733,104470941,1.0,2,1.0,1.0,1.0,90.0,1,2,28,23,96.0,10.0,9.0,10.0,10.0,9.0,9.0,1,1.49
7931,7498074,13347167,29.0,2,1.0,1.0,1.0,118.0,1,30,1125,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,29,0.1
7932,267708,661399,2.0,2,1.0,1.0,1.0,89.0,1,3,1125,17,95.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.96
7933,19054757,133010064,2.0,2,1.0,0.0,1.0,140.0,1,2,1125,39,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2.3
7934,22672518,80794362,1.0,4,2.0,2.0,2.0,150.0,4,4,20,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.61
7935,9550485,34691404,1.0,2,1.0,1.0,1.0,90.0,1,3,1125,2,80.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.06
7936,8721414,8315176,1.0,2,1.0,1.0,1.0,40.0,1,1,1125,0,,,,,,,,1,
7937,24652644,31789510,1.0,4,1.0,1.0,2.0,100.0,2,1,1125,8,89.0,9.0,8.0,10.0,9.0,10.0,9.0,1,1.26
7938,25785298,889683,2.0,4,1.0,1.0,2.0,88.0,2,1,1125,34,87.0,10.0,8.0,10.0,10.0,10.0,9.0,2,6.75
7939,900503,4634013,1.0,2,1.5,1.0,1.0,275.0,2,3,30,0,,,,,,,,1,
7940,25582365,4463195,1.0,4,1.0,1.0,2.0,100.0,2,1,1125,1,,,,,,,,1,0.19
7941,15631921,43227390,1.0,2,1.0,1.0,1.0,110.0,2,3,20,7,88.0,9.0,9.0,10.0,9.0,9.0,9.0,1,0.3
7942,21896552,2092300,2.0,3,1.0,1.0,2.0,120.0,1,3,30,3,93.0,9.0,10.0,9.0,10.0,9.0,9.0,1,0.28
7943,27730153,187731563,1.0,2,1.0,1.0,1.0,170.0,1,2,7,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.39
7944,4309648,13063145,2.0,4,1.0,2.0,2.0,160.0,4,4,366,134,93.0,10.0,10.0,10.0,10.0,9.0,9.0,2,2.74
7945,24239012,6541279,1.0,2,1.0,1.0,1.0,149.0,1,8,60,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.29
7946,19388000,19450736,1.0,2,1.0,1.0,1.0,159.0,1,1,1125,13,76.0,9.0,7.0,9.0,8.0,10.0,9.0,1,0.86
7947,6021,11528,1.0,1,1.0,1.0,1.0,85.0,1,2,730,97,92.0,9.0,10.0,9.0,9.0,9.0,9.0,1,0.84
7948,4375146,22715031,1.0,3,1.0,1.0,1.0,75.0,3,5,19,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.02
7949,12087785,54378184,3.0,4,1.0,1.0,2.0,169.0,1,7,1125,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.33
7950,19913191,43105586,1.0,4,1.0,1.0,2.0,200.0,1,3,1125,6,87.0,10.0,9.0,10.0,10.0,10.0,8.0,1,0.4
7951,28466228,189942733,1.0,1,1.0,1.0,2.0,28.0,1,12,18,0,,,,,,,,1,
7952,26427691,198009935,4.0,2,2.0,1.0,1.0,65.0,1,1,1125,35,98.0,10.0,10.0,10.0,10.0,9.0,10.0,4,8.33
7953,11293039,3605186,1.0,2,1.0,1.0,1.0,295.0,1,3,5,27,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.87
7954,23171318,125899233,1.0,6,1.0,1.0,3.0,180.0,1,2,1125,0,,,,,,,,1,
7955,26958248,153748055,3.0,2,1.0,1.0,1.0,125.0,1,1,1125,11,96.0,10.0,10.0,10.0,10.0,9.0,9.0,3,3.27
7956,27024042,203307016,2.0,3,1.0,1.0,1.0,65.0,3,1,14,23,89.0,9.0,8.0,9.0,10.0,9.0,9.0,2,6.45
7957,4637145,3123405,1.0,2,1.0,1.0,1.0,55.0,1,1,7,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.18
